resource_name,matched_term,label,article_topic_match,pmcid,paragraph_text
BioSamples,BioSample,1,True,PMC12083092,"Table 1 Overview of data files/data sets Label Name of data file/data sets File types (file extension) Data repository and identifier (DOI or accession number) Data file 1 Data analysis workflow PDF Figshare: 10.6084/m9.figshare.28802672 [ 16 ] Data file 2 Antimicrobial resistance profile PDF Figshare: 10.6084/m9.figshare.28805720 [ 17 ] Data file 3 Klebsiella quasipneumoniae I1-1, I1-3, I5-2, and I5-3 NCBI BioProject No file format NCBI BioProject Database https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1206793 [ 18 ] Data file 4 Klebsiella quasipneumoniae I1-1 Illumina raw sequence fastq NCBI Sequence Read Archive SRR31897982 https://identifiers.org/ncbi/insdc.sra:SRR31897982 [ 19 ] Data file 5 Klebsiella quasipneumoniae I1-3 Illumina raw sequence fastq NCBI Sequence Read Archive SRR31897981 https://identifiers.org/ncbi/insdc.sra:SRR31897981 [ 20 ] Data file 6 Klebsiella quasipneumoniae I5-2 Illumina raw sequence fastq NCBI Sequence Read Archive SRR31897980 https://identifiers.org/ncbi/insdc.sra:SRR31897980 [ 21 ] Data file 7 Klebsiella quasipneumoniae I5-3 Illumina raw sequence fastq NCBI Sequence Read Archive SRR31897979 https://identifiers.org/ncbi/insdc.sra:SRR31897979 [ 22 ] Data file 8 Klebsiella quasipneumoniae I1-1, I1-3, I5-2, and I5-3 NCBI BioSample No file format NCBI BioSample https://www.ncbi.nlm.nih.gov/biosample?LinkName=bioproject_biosample_all%26;from_uid=1206793 [ 23 ]"
ENA,NCBI,0,True,PMC12023522,Table 1 Overview of data files/data sets Label Name of data file/data set File types (file extension) Data repository and identifier (DOI or accession number) Data files 1 Raw sequence reads for control MSCs MmC-/GDF11- FASTQ files (.fastq.gz) NCBI GEO; http://identifiers.org/geo:GSM8749322 [ 12 ] Data files 2 Raw sequence reads for control MSCs MmC-/GDF11- FASTQ files (.fastq.gz) NCBI GEO; http://identifiers.org/geo:GSM8749326 [ 13 ] Data files 3 Raw sequence reads for control MSCs MmC-/GDF11- FASTQ files (.fastq.gz) NCBI GEO; http://identifiers.org/geo:GSM8749330 [ 14 ] Data files 4 Raw sequence reads for control MSCs MmC-/GDF11- FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749334 [ 15 ] Data files 5 Raw sequence reads for senescent MSCs MmC+/GDF11- FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749324 [ 16 ] Data files 6 Raw sequence reads for senescent MSCs MmC+/GDF11- FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749328 [ 17 ] Data files 7 Raw sequence reads for senescent MSCs MmC+/GDF11- FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749332 [ 18 ] Data files 8 Raw sequence reads for senescent MSCs MmC+/GDF11- FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749336 [ 19 ] Data files 9 Raw sequence reads for MSCs treated with GDF11 MmC-/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749323 [ 20 ] Data files 10 Raw sequence reads for MSCs treated with GDF11 MmC-/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749327 [ 21 ] Data files 11 Raw sequence reads for MSCs treated with GDF11 MmC-/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749331 [ 22 ] Data files 12 Raw sequence reads for MSCs treated with GDF11 MmC-/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749335 [ 23 ] Data files 13 Raw sequence reads for senescent MSCs treated with GDF11 MmC+/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM87493325 [ 24 ] Data files 14 Raw sequence reads for senescent MSCs treated with GDF11 MmC+/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749329 [ 25 ] Data files 15 Raw sequence reads for senescent MSCs treated with GDF11 MmC+/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749333 [ 26 ] Data files 16 Raw sequence reads for senescent MSCs treated with GDF11 MmC+/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749337 [ 27 ] Data file 17 FeatureCount table Table (.txt.gz) NCBI GEO; http://identifiers.org/geo:GSE287646 [ 28 ]
GEO,GEO,0,True,PMC12023522,Table 1 Overview of data files/data sets Label Name of data file/data set File types (file extension) Data repository and identifier (DOI or accession number) Data files 1 Raw sequence reads for control MSCs MmC-/GDF11- FASTQ files (.fastq.gz) NCBI GEO; http://identifiers.org/geo:GSM8749322 [ 12 ] Data files 2 Raw sequence reads for control MSCs MmC-/GDF11- FASTQ files (.fastq.gz) NCBI GEO; http://identifiers.org/geo:GSM8749326 [ 13 ] Data files 3 Raw sequence reads for control MSCs MmC-/GDF11- FASTQ files (.fastq.gz) NCBI GEO; http://identifiers.org/geo:GSM8749330 [ 14 ] Data files 4 Raw sequence reads for control MSCs MmC-/GDF11- FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749334 [ 15 ] Data files 5 Raw sequence reads for senescent MSCs MmC+/GDF11- FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749324 [ 16 ] Data files 6 Raw sequence reads for senescent MSCs MmC+/GDF11- FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749328 [ 17 ] Data files 7 Raw sequence reads for senescent MSCs MmC+/GDF11- FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749332 [ 18 ] Data files 8 Raw sequence reads for senescent MSCs MmC+/GDF11- FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749336 [ 19 ] Data files 9 Raw sequence reads for MSCs treated with GDF11 MmC-/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749323 [ 20 ] Data files 10 Raw sequence reads for MSCs treated with GDF11 MmC-/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749327 [ 21 ] Data files 11 Raw sequence reads for MSCs treated with GDF11 MmC-/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749331 [ 22 ] Data files 12 Raw sequence reads for MSCs treated with GDF11 MmC-/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749335 [ 23 ] Data files 13 Raw sequence reads for senescent MSCs treated with GDF11 MmC+/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM87493325 [ 24 ] Data files 14 Raw sequence reads for senescent MSCs treated with GDF11 MmC+/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749329 [ 25 ] Data files 15 Raw sequence reads for senescent MSCs treated with GDF11 MmC+/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749333 [ 26 ] Data files 16 Raw sequence reads for senescent MSCs treated with GDF11 MmC+/GDF11+ FASTQ files (.fastq.gz) NCBI GEO; https://identifiers.org/geo:GSM8749337 [ 27 ] Data file 17 FeatureCount table Table (.txt.gz) NCBI GEO; http://identifiers.org/geo:GSE287646 [ 28 ]
ENA,NCBI,0,True,PMC12023522,Data files 1 Raw sequence reads for control MSCs MmC-/GDF11- FASTQ files (.fastq.gz) NCBI GEO; http://identifiers.org/geo:GSM8749322 [ 12 ]
GEO,GEO,0,True,PMC12023522,Data files 1 Raw sequence reads for control MSCs MmC-/GDF11- FASTQ files (.fastq.gz) NCBI GEO; http://identifiers.org/geo:GSM8749322 [ 12 ]
ENA,NCBI,1,True,PMC12056075,"Potential contaminants were screened using blastn (BLAST + v2.11) 25 against the NCBI nucleotide database, and sequences shorter than 1,000 bp and non-target sequences were filtered using BlobToolKit environment 26 ."
ENA,NCBI,1,True,PMC12056075,"The raw sequence data of Illumina, transcriptome, Hi-C, and PacBio can be found under identification numbers CRR1371036-CRR1371040 57 - 61 for NGDC and SRP506446 62 for NCBI, the whole genome sequence assembly can be found under identification numbers GWHFIDL00000000.1 63 as well as deposited in the NCBI assembly with the accession number GCA_047302205.1 64 ."
ENA,NCBI,1,True,PMC11980121,"Table 1 Overview of all data files/data sets Labe Name of data file/data set File types (file extension) Data repository and identifier (DOI or accession number) Data file 1 Raw short MGI sequencing reads Fasta file (.fastq) NCBI Sequence Read Archive, https://identifiers.org/ncbi/insdc.sra:SRR25056966 [ 33 ] Data file 2 Raw long HiFi sequencing reads Fasta file (.fastq) NCBI Sequence Read Archive, https://identifiers.org/ncbi/insdc.sra:SRR25056964 [ 34 ] Data file 3 Raw Hi-C sequencing reads Fasta file (.fastq) NCBI Sequence Read Archive, https://identifiers.org/ncbi/insdc.sra:SRR25056965 [ 35 ] Data file 4 Raw RNA-seq reads for seven tissues Fasta file (.fastq) NCBI Sequence Read Archive, https://identifiers.org/ncbi/insdc.sra:SRR25056967 https://identifiers.org/ncbi/insdc.sra:SRR25056968 https://identifiers.org/ncbi/insdc.sra:SRR25056969 https://identifiers.org/ncbi/insdc.sra:SRR25056970 https://identifiers.org/ncbi/insdc.sra:SRR25056971 https://identifiers.org/ncbi/insdc.sra:SRR25056972 https://identifiers.org/ncbi/insdc.sra:SRR25056973 [ 36 ] Data file 5 Supplementary of the genome pdf file (.pdf) Figshare, 10.6084/m9.figshare.23651262 [ 37 ] Data file 6 Assembled genome Fasta file (.fasta) NCBI GenBank, https://identifiers.org/ncbi/insdc.gca:GCA_030549335.1 [ 38 ] Data file 7 Predicted gene Gff3 file (.gff) Figshare, 10.6084/m9.figshare.23635401 [ 39 ] Data file 8 Predicted gene-CDS CDS file (.cds) Figshare, 10.6084/m9.figshare.23635401 [ 39 ] Data file 9 Predicted gene-Protein Protein file (.pep) Figshare, 10.6084/m9.figshare.23635401 [ 39 ] Data file 10 Gene annotation using KEGG, GO, InterPro, Swiss-Prot, NR, and KOG databases Annotation file (.html) Figshare, 10.6084/m9.figshare.23635401 [ 39 ]"
ENA,Sequence Read Archive,1,True,PMC11980121,"Table 1 Overview of all data files/data sets Labe Name of data file/data set File types (file extension) Data repository and identifier (DOI or accession number) Data file 1 Raw short MGI sequencing reads Fasta file (.fastq) NCBI Sequence Read Archive, https://identifiers.org/ncbi/insdc.sra:SRR25056966 [ 33 ] Data file 2 Raw long HiFi sequencing reads Fasta file (.fastq) NCBI Sequence Read Archive, https://identifiers.org/ncbi/insdc.sra:SRR25056964 [ 34 ] Data file 3 Raw Hi-C sequencing reads Fasta file (.fastq) NCBI Sequence Read Archive, https://identifiers.org/ncbi/insdc.sra:SRR25056965 [ 35 ] Data file 4 Raw RNA-seq reads for seven tissues Fasta file (.fastq) NCBI Sequence Read Archive, https://identifiers.org/ncbi/insdc.sra:SRR25056967 https://identifiers.org/ncbi/insdc.sra:SRR25056968 https://identifiers.org/ncbi/insdc.sra:SRR25056969 https://identifiers.org/ncbi/insdc.sra:SRR25056970 https://identifiers.org/ncbi/insdc.sra:SRR25056971 https://identifiers.org/ncbi/insdc.sra:SRR25056972 https://identifiers.org/ncbi/insdc.sra:SRR25056973 [ 36 ] Data file 5 Supplementary of the genome pdf file (.pdf) Figshare, 10.6084/m9.figshare.23651262 [ 37 ] Data file 6 Assembled genome Fasta file (.fasta) NCBI GenBank, https://identifiers.org/ncbi/insdc.gca:GCA_030549335.1 [ 38 ] Data file 7 Predicted gene Gff3 file (.gff) Figshare, 10.6084/m9.figshare.23635401 [ 39 ] Data file 8 Predicted gene-CDS CDS file (.cds) Figshare, 10.6084/m9.figshare.23635401 [ 39 ] Data file 9 Predicted gene-Protein Protein file (.pep) Figshare, 10.6084/m9.figshare.23635401 [ 39 ] Data file 10 Gene annotation using KEGG, GO, InterPro, Swiss-Prot, NR, and KOG databases Annotation file (.html) Figshare, 10.6084/m9.figshare.23635401 [ 39 ]"
ENA,NCBI,1,True,PMC11980121,"NCBI Sequence Read Archive, https://identifiers.org/ncbi/insdc.sra:SRR25056967"
ENA,NCBI,1,True,PMC12001621,"Table 1 Overview of data files and data sets Label Name of data file/data set File types (file extension) Data repository and identifier (DOI or accession number) Data file 1 Raw WGS long reads Fastq file (.fastq.gz) NCBI ( https://identifiers.org/ncbi/insdc.sra:SRR12489157 ) [ 13 ] Data file 2 Raw Hi-C reads Fastq file (.fastq.gz) NCBI ( https://identifiers.org/ncbi/insdc.sra:SRR12605950 ) [ 14 ] Data file 3 Raw illumina HiSeq reads Fastq file (.fastq.gz) NCBI ( https://identifiers.org/ncbi/insdc.sra:SRR12443991 ) [ 15 ] Data file 4 Raw ISO-seq reads Fastq file (.fastq.gz) NCBI ( https://identifiers.org/ncbi/insdc.sra:SRR31179476 ) [ 16 ] Data file 5 Full length transcripts consensus sequencing Fastq file (.fastq.gz) NCBI ( https://identifiers.org/ncbi/insdc.sra:SRR12489156 ) [ 17 ] Data file 6 Genome survey Text file (.txt) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 7 Assembled genome Fasta file (.fasta) NCBI ( https://identifiers.org/ncbi/insdc.gca:GCA_019677235.1 ) [ 19 ] Data file 8 BUSCO assessment of the assembly Text file (.txt) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 9 Merqury spectra-cn plot Portable network graphics (.png) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 10 Genome synteny and collinearity analysis Portable document format(.pdf) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 11 Predicted gene Spreadsheet(.xlsx) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 12 Predicted genes - nucleotide sequences Fasta file (.fasta) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 13 Predicted genes - translated sequences Fasta file (.fasta) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 14 Gene annotation using GO, interPro a, KEGG, NR, Swissprot, TrEMBL."
ENA,Sequence Read Archive,1,True,PMC12001621,"Table 1 Overview of data files and data sets Label Name of data file/data set File types (file extension) Data repository and identifier (DOI or accession number) Data file 1 Raw WGS long reads Fastq file (.fastq.gz) NCBI ( https://identifiers.org/ncbi/insdc.sra:SRR12489157 ) [ 13 ] Data file 2 Raw Hi-C reads Fastq file (.fastq.gz) NCBI ( https://identifiers.org/ncbi/insdc.sra:SRR12605950 ) [ 14 ] Data file 3 Raw illumina HiSeq reads Fastq file (.fastq.gz) NCBI ( https://identifiers.org/ncbi/insdc.sra:SRR12443991 ) [ 15 ] Data file 4 Raw ISO-seq reads Fastq file (.fastq.gz) NCBI ( https://identifiers.org/ncbi/insdc.sra:SRR31179476 ) [ 16 ] Data file 5 Full length transcripts consensus sequencing Fastq file (.fastq.gz) NCBI ( https://identifiers.org/ncbi/insdc.sra:SRR12489156 ) [ 17 ] Data file 6 Genome survey Text file (.txt) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 7 Assembled genome Fasta file (.fasta) NCBI ( https://identifiers.org/ncbi/insdc.gca:GCA_019677235.1 ) [ 19 ] Data file 8 BUSCO assessment of the assembly Text file (.txt) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 9 Merqury spectra-cn plot Portable network graphics (.png) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 10 Genome synteny and collinearity analysis Portable document format(.pdf) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 11 Predicted gene Spreadsheet(.xlsx) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 12 Predicted genes - nucleotide sequences Fasta file (.fasta) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 13 Predicted genes - translated sequences Fasta file (.fasta) Figshare (10.6084/m9.figshare.26391472.v2) [ 18 ] Data file 14 Gene annotation using GO, interPro a, KEGG, NR, Swissprot, TrEMBL."
ENA,NCBI,1,True,PMC12069563,The raw Illumina sequencing data for genome survey were deposited in the Sequence Read Archive at NCBI under accession number SRR30106271 75 .
ENA,Sequence Read Archive,1,True,PMC12069563,The raw Illumina sequencing data for genome survey were deposited in the Sequence Read Archive at NCBI under accession number SRR30106271 75 .
ENA,NCBI,1,True,PMC12069563,The raw Illumina sequencing data for genome assembly were deposited in the Sequence Read Archive at NCBI under accession number SRR30106270 76 .
ENA,Sequence Read Archive,1,True,PMC12069563,The raw Illumina sequencing data for genome assembly were deposited in the Sequence Read Archive at NCBI under accession number SRR30106270 76 .
ENA,NCBI,1,True,PMC12069563,Hi-C sequencing data were deposited in the Sequence Read Archive at NCBI under accession number SRR30106263 77 .
ENA,Sequence Read Archive,1,True,PMC12069563,Hi-C sequencing data were deposited in the Sequence Read Archive at NCBI under accession number SRR30106263 77 .
ENA,NCBI,1,True,PMC12069563,Nanopore sequencing raw data were deposited in the Sequence Read Archive at NCBI under accession number SRR30106264 78 .
ENA,Sequence Read Archive,1,True,PMC12069563,Nanopore sequencing raw data were deposited in the Sequence Read Archive at NCBI under accession number SRR30106264 78 .
ENA,NCBI,1,True,PMC12069563,"RNA-seq data were deposited in the Sequence Read Archive at NCBI under accession numbers SRR30106257-62 79 - 84 , SRR30106265-69 85 - 89 ."
ENA,Sequence Read Archive,1,True,PMC12069563,"RNA-seq data were deposited in the Sequence Read Archive at NCBI under accession numbers SRR30106257-62 79 - 84 , SRR30106265-69 85 - 89 ."
ENA,NCBI,1,True,PMC12017727,The sequence data of the study isolates were submitted to NCBI GenBank to obtain specific access numbers.
ENA,GenBank,1,True,PMC12017727,The sequence data of the study isolates were submitted to NCBI GenBank to obtain specific access numbers.
ENA,NCBI,1,True,PMC12017727,"Then, multiple sequence alignment analysis, phylogenetic tree analysis, and homology sequence identity were performed using MEGA-11 Software and NCBI-Viewer to identify significant identity between the study local B. bronchiseptica isolates and the NCBI-BLAST B. bronchiseptica isolates/strains."
ENA,NCBI,1,True,PMC12017727,[TABLE-CAPTION] Homology sequence identity (%) of local and NCBI-BLAST B. bronchiseptica isolates.
ENA,GenBank,1,True,PMC12101011,The 16 S rRNA partial nucleotide sequence was compared with those available in the GenBank databases by using the BLAST tool (blastn) ( https://blast.ncbi.nlm.nih.gov/Blast.cgi ).

ENA,SRA,0,False,PMC11995132,"This paper constructs three bi-class multi-relational heterogeneous graphs based on real-world data, and it proposes a semantic and relation aware neural network model (SRA-BMHN) designed for bi-class multi-relational heterogeneous graphs."
ENA,SRA,1,True,PMC12122930,These datasets comprise vast phylogenetic and taxonomic diversity from closely related species to all taxa currently represented on NCBI SRA.
ENA,NCBI,1,True,PMC12122930,These datasets comprise vast phylogenetic and taxonomic diversity from closely related species to all taxa currently represented on NCBI SRA.
ENA,SRA,1,True,PMC12122930,"The datasets made available in this data descriptor include the following: (1) newly sequenced and expert-curated low-coverage whole genome sequencing for species in the flowering plant clade Malpighiales, spanning divergences from closely related species to families, and with samples labeled at species, genus and family levels (2) species-level datasets for plants, animals, fungi and bacteria obtained from the literature, and samples labeled at the species level or below (3) a dataset including all eukaryotic families from the NCBI SRA, labeled at the family level and (4) a dataset with all taxa available from the NCBI SRA, labeled with their complete taxonomic classification."
ENA,SRA,1,True,PMC12122930,"For example, neither conventional barcodes or Skmer can be applied to all taxa on NCBI SRA."
ENA,SRA,1,True,PMC12122930,"To test shallow-level classification at species or lower taxonomic ranks, we compiled four datasets from publicly available genome skimming data from the NCBI SRA using NCBI Entrez."
ENA,SRA,0,True,PMC12034812,This study introduces two innovative coupled models—SRA-SVR and SRA-MLPR—to enhance runoff prediction by leveraging the strengths of statistical and deep learning approaches.
ENA,SRA,0,True,PMC12034812,"Stepwise Regression Analysis (SRA) was employed to effectively handle high-dimensional data and multicollinearity, ensuring that only the most influential predictive variables were retained."
ENA,SRA,0,True,PMC12034812,"The results show that: (1) Compared to baseline single models, the SRA-MLPR model reduced RMSE (from 798.47 to 594.45) by 26% and MAPE (from 34.79 to 22.90%) by 34%, while achieving an NSE (from 0.67 to 0.76) improvement of 13%, particularly excelling in extreme runoff scenarios."
ENA,SRA,0,True,PMC12034812,"(2) The inclusion of teleconnection indices not only enriched the predictive feature set but also improved model stability, with the SRA-MLPR demonstrating enhanced capability in capturing latent nonlinear relationships."
ENA,SRA,0,True,PMC12034812,"To address these challenges, researchers have explored variable selection and dimensionality reduction techniques, such as stepwise regression analysis (SRA) 25 and wavelet analysis 26 , to improve computational efficiency and prediction accuracy."
ENA,SRA,0,True,PMC12103349,"This predominant pattern involved the IMA bifurcating into the left colic artery (LCA) and a common trunk for both the superior rectal artery (SRA) and the sigmoid artery (SA), with a pooled prevalence of 46.09%."
ENA,SRA,0,True,PMC12103349,"Then, it continues as the superior rectal artery (SRA) in the sigmoid mesocolon's root [ 34 ]."
ENA,SRA,0,True,PMC12103349,"LCA- left colic artery, SA- sigmoid artery, SRA- superior rectal artery, ALCA- accessory left colic artery, ALA- ascending lumbar artery"
ENA,SRA,0,True,PMC12103349,"LCA- left colic artery, SA- sigmoid artery, SRA- superior rectal artery, ALCA- accessory left colic artery, ALA- ascending lumbar artery"
ENA,SRA,0,True,PMC12103349,"The predominant pattern involved the IMA bifurcation into the LCA and a common trunk for the SRA and SA, showcasing a pooled prevalence of 46.09% ( 95% CI: 39.54-52.71% )."
ENA,SRA,0,True,PMC12089723,(C) Selective microcatheter angiography of the superior rectal artery (SRA) via a 2.8-Fr microcatheter reveals no active contrast extravasation (arrows).
ENA,SRA,0,True,PMC12089723,(D) Postembolization angiography of the SRA via a 2.8-Fr microcatheter demonstrates marked flow reduction (arrows) following administration of 350-560 μm GS.
ENA,SRA,0,True,PMC12089723,"Subsequent angiography revealed atherosclerotic occlusion of the right internal iliac artery (RIIA) ( Figure 2(B) ), with no active bleeding from the SRA ( Figure 2(C) ) or LIRA ( Figure 2(D) )."
ENA,SRA,0,True,PMC12089723,(C) Selective microcatheter angiography of the SRA identifies no contrast extravasation (arrows).
ENA,SRA,0,True,PMC12089723,"Given inadequate bowel preparation and hemodynamic instability, emergency angiography was performed, revealing contrast extravasation from the left terminal branch of superior rectal artery (LT-SRA) ( Figure 3(A) )."
ENA,SRA,1,True,PMC12048652,"As nanopore sequencing technology becomes more accurate and cost-effective 2 , its adoption has surged in recent years, leading to the accumulation of over 700,000 datasets in the Sequence Read Archive (SRA) database ( https://www.ncbi.nlm.nih.gov/sra )."
ENA,SRA,1,True,PMC11890766,"The integration of sequenced samples and clinical data from independent yet related studies from public domain databases, such as The Sequence Read Archive (SRA), has the potential to increase sample sizes and enhance the statistical power needed for more precise bioinformatic analysis."
ENA,SRA,1,True,PMC11890766,"Addressing these challenges is pivotal for advancing the identification and validation of disease-specific biomarkers and improving translational research outcomes.Among other public domain databases such as Gene Expression Omnibus (GEO) 24 and The Cancer Genome Atlas (TCGA) 25 , the Sequence Read Archive (SRA) 26 is recognized as a crucial data source for biological research."
GEO,GEO,1,True,PMC11890766,"Addressing these challenges is pivotal for advancing the identification and validation of disease-specific biomarkers and improving translational research outcomes.Among other public domain databases such as Gene Expression Omnibus (GEO) 24 and The Cancer Genome Atlas (TCGA) 25 , the Sequence Read Archive (SRA) 26 is recognized as a crucial data source for biological research."
TCGA,TCGA,1,True,PMC11890766,"Addressing these challenges is pivotal for advancing the identification and validation of disease-specific biomarkers and improving translational research outcomes.Among other public domain databases such as Gene Expression Omnibus (GEO) 24 and The Cancer Genome Atlas (TCGA) 25 , the Sequence Read Archive (SRA) 26 is recognized as a crucial data source for biological research."
ENA,SRA,1,True,PMC11890766,"Among the various tools currently available to facilitate the access, analysis, and annotation of data and metadata from next-generation sequencing (NGS) repositories, those specifically focused on Sequence Read Archive (SRA) data operate on principles aimed at improving accessibility, enhancing metadata quality, and integrating advanced computational approaches to address the challenges inherent in large-scale biological data management."
ENA,SRA,1,True,PMC11890766,"This methodology was also designed to address and overcome the limitations identified in existing platforms used for accessing, analyzing, and annotating next-generation sequencing (NGS) data and metadata, particularly from the Sequence Read Archive (SRA)."
ENA,SRA,1,True,PMC11890766,"Firstly, local databases are constructed containing all SRA metadata and Pubmed publications related to the sequences."
ENA,SRA,1,True,PMC11889452,The NCBI's Sequencing Read Archive (SRA) ( Sayers et al.
ENA,SRA,1,True,PMC11889452,"To test HTSinfer's usability and accuracy, we downloaded from the Sequence Read Archive (SRA) ( Sayers et al."
ENA,SRA,1,True,PMC11889452,"As SRA does not systematically collect information on read orientation or adapter sequences, we initially focused on evaluating the agreement between the inferred and reported library sources."
ENA,SRA,1,True,PMC12019826,The raw SRA data was deposited in the National Center of Biotechnology Information (NCBI) Sequence Read Archive (SRA) database.
ENA,SRA,1,True,PMC12019826,Data accessibility Repository name: NCBI Sequence Read Archive (SRA) Data identification number: PRJNA1177777 Direct URL to data: https://www.ncbi.nlm.nih.gov/sra/PRJNA1177777 Repository name: Mendeley Data Data identification number: DOI: 10.17632/94hhxg2vtz.1 Direct URL to data: https://data.mendeley.com/datasets/94hhxg2vtz/1 Related research article None .
ENA,SRA,1,True,PMC12019826,The raw data was deposited as FASTQ files in the National Center of Biotechnology Information (NCBI) Sequence Read Archive (SRA) database under BioProject accession number PRJNA1177777 [ 6 ].
BioProject,BioProject,1,True,PMC12019826,The raw data was deposited as FASTQ files in the National Center of Biotechnology Information (NCBI) Sequence Read Archive (SRA) database under BioProject accession number PRJNA1177777 [ 6 ].
ENA,SRA,1,True,PMC12019826,Data accessibility Repository name: NCBI Sequence Read Archive (SRA) Data identification number: PRJNA1177777 Direct URL to data: https://www.ncbi.nlm.nih.gov/sra/PRJNA1177777 Repository name: Mendeley Data Data identification number: DOI: 10.17632/94hhxg2vtz.1 Direct URL to data: https://data.mendeley.com/datasets/94hhxg2vtz/1
ENA,SRA,1,True,PMC12032163,The genomic MGI DNBSEQ-T7RS sequencing data and Hi-C sequencing data were deposited in the NCBI Sequence Read Archive (SRA) database under accession No.
ENA,SRA,1,True,PMC11984192,"Isolate code Location and sample type Whole-genome sequence accession SRA accession number Genome size (bp) Gc (%) Filtered reads used in the assembly Mean depth (x) Contigs N50 (bp) Predicted total genes, total CDS, and total protein- coding genes a BUSCO completeness (%) Nearest genome match"
ENA,SRA,1,True,PMC11984182,"SRA, Sequence Read Archive."
ENA,SRA,1,True,PMC11984182,"Eddiemania GenBank and Sequence Read Archive (SRA) accession numbers are PQ184802 and SRR29377726 , respectively."
ENA,SRA,1,True,PMC12049714,cohort of EBV-associated NPC was downloaded from Sequencing Read Archive (SRA) (accession ID: SRP035573).
ENA,SRA,1,True,PMC11874938,"In order to facilitate its analysis, the short read archive (SRA) SRR25309874 that contains short genomic sequences, as well as the PACBIO_SMRT SRA SRR28416710 were also used."
